Format Version,1.23,Take Name,C2_D_3,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-07 03.41.11.255 PM,Capture Start Frame,558785,Total Frames in Take,6914,Total Exported Frames,6914,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2728,13.640000,257.164612,258.194305,85.270256,323.049591,256.475616,86.963135,311.324097,209.857040,86.055908,290.598236,259.835846,85.550362,325.647461,208.570801,85.718903,269.846100,210.376633,86.120079,254.118942,210.878525,85.562096,,,,,,,,,,,,,,,,,,,270.481781,171.352707,85.098549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.154297,167.142456,68.995476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2729,13.645000,257.167786,258.176025,85.257393,323.049988,256.478302,86.963776,311.325562,209.862274,86.058044,290.575562,259.810394,85.511307,325.661774,208.571167,85.709274,269.905640,210.141678,86.039108,254.197662,210.566528,85.433167,,,,,,,,,,,,,,,,,,,270.529053,171.353516,85.184479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.365845,167.284348,69.165932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730,13.650000,257.095123,258.314423,85.372353,323.057281,256.472961,86.957336,311.326447,209.862198,86.061272,290.585358,259.815552,85.515892,325.649109,208.565079,85.716805,269.951691,210.095154,86.006790,254.247223,210.426376,85.378860,,,,,,,,,,,,,,,,,,,270.532471,171.352417,85.195045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.660187,167.507843,69.402824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731,13.655000,257.093140,258.334473,85.394066,323.046509,256.474182,86.961967,311.324158,209.858261,86.059410,290.595245,259.819397,85.518562,325.646698,208.563797,85.723183,269.960266,210.095764,86.003723,254.246857,210.435974,85.377670,,,,,,,,,,,,,,,,,,,270.491913,171.360962,85.115364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.728790,167.556580,69.456566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732,13.660000,257.166138,258.186829,85.266739,323.055023,256.481812,86.957329,311.322968,209.860855,86.056908,290.716492,259.807343,85.748558,325.664581,208.566360,85.711792,269.954803,210.096466,86.004852,254.230804,210.469193,85.390549,,,,,,,,,,,,,,,,,,,270.478302,171.354614,85.091881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.713928,167.542511,69.447098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733,13.665000,257.173645,258.168182,85.244125,323.048004,256.471039,86.958786,311.327423,209.859558,86.058601,290.605042,259.843048,85.562332,325.674286,208.565033,85.703522,269.946167,210.005783,85.829483,254.225586,210.475967,85.396774,,,,,,,,,,,,,,,,,,,270.525665,171.352509,85.181793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.700012,167.529327,69.438232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734,13.670000,257.099792,258.302002,85.367775,323.055450,256.476288,86.957458,311.325256,209.864883,86.063576,290.572968,259.816376,85.521416,325.646606,208.564941,85.722939,269.959778,210.087387,85.997505,254.191513,210.743347,85.639954,,,,,,,,,,,,,,,,,,,270.532867,171.350830,85.198975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.700409,167.535141,69.429955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735,13.675000,257.160248,258.192169,85.276390,323.054932,256.479187,86.961037,311.332214,209.862732,86.059151,290.713501,259.802551,85.752014,325.642883,208.563614,85.714653,269.813934,210.304749,85.912468,254.101608,210.888123,85.572182,,,,,,,,,,,,,,,,,,,270.491272,171.368515,85.119431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.695526,167.532211,69.426270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736,13.680000,257.096313,258.300232,85.365044,323.059937,256.475220,86.955101,311.325623,209.858276,86.057930,290.604828,259.851166,85.569824,325.668579,208.562790,85.707520,269.900604,210.138123,86.035210,254.211426,210.544678,85.424782,,,,,,,,,,,,,,,,,,,270.482483,171.357269,85.100082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.705414,167.531876,69.433746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737,13.685000,257.100189,258.334198,85.381142,323.056274,256.475647,86.955147,311.321564,209.864685,86.064041,290.712402,259.821259,85.747742,325.654388,208.566071,85.714500,269.948395,210.099167,86.013535,254.260269,210.420990,85.369545,,,,,,,,,,,,,,,,,,,270.524384,171.361908,85.186714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.704926,167.541687,69.432602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738,13.690000,257.099365,258.321167,85.377892,323.057861,256.467529,86.955208,311.319580,209.865128,86.063263,290.733429,259.784210,85.756897,325.657471,208.569214,85.713402,269.911865,209.966675,85.683914,254.255676,210.444305,85.373589,,,,,,,,,,,,,,,,,,,270.496521,171.372910,85.121582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.698639,167.535172,69.435425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739,13.695000,257.170776,258.186981,85.260521,323.054230,256.470581,86.954857,311.320282,209.859528,86.060532,290.599640,259.839386,85.545387,325.652008,208.564331,85.714264,269.965271,210.089142,85.993942,254.240128,210.471588,85.389938,,,,,,,,,,,,,,,,,,,270.521393,171.368225,85.187630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.693329,167.537231,69.427994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740,13.700000,257.099152,258.296448,85.363960,323.057800,256.478058,86.955803,311.326019,209.863266,86.057228,290.707733,259.820923,85.749336,325.645050,208.568283,85.721832,269.963196,210.106216,86.010857,254.236969,210.475021,85.394783,,,,,,,,,,,,,,,,,,,270.491364,171.373444,85.120300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.688385,167.539154,69.421036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741,13.705000,257.102814,258.330505,85.382370,323.060333,256.470520,86.958694,311.330627,209.864120,86.057861,290.599548,259.848389,85.562454,325.647491,208.571793,85.715347,269.954071,210.101181,86.008331,254.232849,210.477509,85.394676,,,,,,,,,,,,,,,,,,,270.527130,171.358231,85.180580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.683777,167.540955,69.414513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742,13.710000,257.171417,258.188446,85.262466,323.051331,256.473938,86.964218,311.324554,209.865372,86.062843,290.709778,259.823486,85.747322,325.655640,208.566086,85.716255,269.945984,210.102585,86.009331,254.239822,210.471283,85.392776,,,,,,,,,,,,,,,,,,,270.498047,171.370071,85.119614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.698090,167.532120,69.428154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743,13.715000,257.103973,258.305267,85.360199,323.048218,256.479706,86.968071,311.330261,209.865173,86.059944,290.426208,259.927460,85.799759,325.658020,208.567429,85.714935,269.943787,210.018997,85.831833,254.243378,210.467087,85.391541,,,,,,,,,,,,,,,,,,,270.480957,171.365677,85.096664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.705750,167.542145,69.438309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,13.720000,257.169922,258.194824,85.267731,323.056030,256.474884,86.960922,311.327972,209.865616,86.060738,290.540771,259.838104,85.558357,325.650482,208.569977,85.718979,269.955231,210.015106,85.813744,254.241699,210.468811,85.391891,,,,,,,,,,,,,,,,,,,270.530579,171.356827,85.184944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.711456,167.546356,69.444084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745,13.725000,257.101562,258.302765,85.359406,323.061340,256.475403,86.961510,311.326599,209.870987,86.063736,290.598907,259.812592,85.505615,325.651825,208.572296,85.716675,269.961823,210.092987,85.998154,254.244125,210.468079,85.392448,,,,,,,,,,,,,,,,,,,270.541992,171.355881,85.194931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.707306,167.547760,69.440987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,13.730000,257.172058,258.193573,85.266380,323.061523,256.475159,86.955864,311.329529,209.865479,86.058678,290.731842,259.807465,85.747581,325.665344,208.577499,85.717361,269.949158,210.111771,86.014824,254.240250,210.467392,85.391808,,,,,,,,,,,,,,,,,,,270.537079,171.353638,85.196976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.705383,167.536652,69.436409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747,13.735000,257.091431,258.305878,85.372917,323.060394,256.474243,86.951401,311.328827,209.864105,86.058975,290.601807,259.855408,85.568108,325.653564,208.575684,85.722649,269.948853,210.111771,86.011017,254.241165,210.473679,85.392509,,,,,,,,,,,,,,,,,,,270.534821,171.359818,85.189728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.699982,167.539062,69.436295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748,13.740000,257.172302,258.200745,85.269417,323.054077,256.478302,86.954376,311.244659,210.102783,86.097954,290.712555,259.818420,85.745201,325.534515,208.960922,85.780304,269.941833,210.106339,86.010071,254.247696,210.474136,85.391891,,,,,,,,,,,,,,,,,,,270.537048,171.355835,85.187668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.696533,167.536285,69.431496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749,13.745000,257.176971,258.177368,85.244431,323.055084,256.470428,86.956612,311.326752,209.873520,86.054489,290.730560,259.786621,85.757278,325.637939,208.634094,85.717659,269.948792,210.105606,86.009071,254.246170,210.471176,85.387352,,,,,,,,,,,,,,,,,,,270.495453,171.357635,85.114265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.698547,167.531952,69.433838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750,13.750000,257.093170,258.311157,85.366112,323.058746,256.476349,86.955559,311.330139,209.853760,86.054588,290.428528,259.917969,85.779266,325.671387,208.528809,85.711037,269.950531,210.104324,86.007187,254.242889,210.472549,85.389618,,,,,,,,,,,,,,,,,,,270.481140,171.359222,85.093925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.699982,167.537567,69.434692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751,13.755000,257.165222,258.198792,85.269508,323.057190,256.474182,86.950516,311.327209,209.858521,86.058472,290.544189,259.838562,85.552727,325.675354,208.541382,85.709290,269.946198,210.015854,85.821884,254.238098,210.471832,85.389282,,,,,,,,,,,,,,,,,,,270.525360,171.363663,85.185471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.699219,167.539932,69.437714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752,13.760000,257.169373,258.177338,85.250366,323.043915,256.478333,86.963821,311.326538,209.858414,86.054985,290.599579,259.808655,85.508911,325.641174,208.568130,85.728722,269.960480,210.092606,85.999710,254.240570,210.471115,85.391579,,,,,,,,,,,,,,,,,,,270.492828,171.387711,85.125229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.704681,167.541016,69.435211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,13.765000,257.095978,258.316376,85.370056,323.058289,256.472565,86.961838,311.322327,209.864288,86.059380,290.723999,259.814697,85.747353,325.642487,208.573380,85.730186,269.850189,210.376495,86.122169,254.117554,210.880936,85.558014,,,,,,,,,,,,,,,,,,,270.482758,171.376862,85.100388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.704224,167.539536,69.439247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,13.770000,257.097565,258.335052,85.384346,323.055420,256.478973,86.958557,311.322052,209.865219,86.059357,290.732178,259.794617,85.756538,325.659088,208.568848,85.719315,269.905365,210.140671,86.038620,254.196548,210.569794,85.430298,,,,,,,,,,,,,,,,,,,270.524933,171.366074,85.183563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.703766,167.538147,69.443039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,13.775000,257.092987,258.328003,85.378410,323.057404,256.474182,86.954796,311.321075,209.864944,86.060234,290.728729,259.792389,85.755173,325.655640,208.572723,85.714981,269.818024,210.298965,85.889351,254.113586,210.882416,85.559898,,,,,,,,,,,,,,,,,,,270.534485,171.360336,85.194786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.704651,167.546127,69.436859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756,13.780000,257.163788,258.184753,85.259789,323.065735,256.469849,86.945724,311.323334,209.861694,86.058884,290.735840,259.794220,85.751839,325.649902,208.568588,85.717278,269.916504,210.126389,86.024040,254.198792,210.560211,85.427521,,,,,,,,,,,,,,,,,,,270.533203,171.362137,85.190643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.705475,167.553589,69.431061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,13.785000,257.167847,258.177277,85.249847,323.044312,256.481415,86.963570,311.325104,209.858627,86.055023,290.598999,259.837097,85.544243,325.645020,208.564301,85.715294,269.854675,210.379059,86.131081,254.110748,210.880829,85.558907,,,,,,,,,,,,,,,,,,,270.527252,171.365997,85.184647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.706268,167.560593,69.425629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758,13.790000,257.170776,258.174652,85.251503,323.050598,256.477905,86.960297,311.323364,209.862961,86.061119,290.576141,259.812256,85.515175,325.655487,208.564346,85.702843,269.902069,210.051239,85.843620,254.201019,210.558289,85.427147,,,,,,,,,,,,,,,,,,,270.530914,171.358307,85.187248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.700317,167.533463,69.437698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759,13.795000,257.169556,258.177002,85.254738,323.054169,256.479187,86.954933,311.326385,209.861649,86.054688,290.584961,259.817657,85.513023,325.649445,208.567444,85.717979,269.973114,210.077057,85.986923,254.246704,210.430786,85.370155,,,,,,,,,,,,,,,,,,,270.490662,171.365891,85.115135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.694763,167.531708,69.437103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,13.800000,257.097809,258.310364,85.371101,323.055573,256.474182,86.947365,311.321167,209.867584,86.054688,290.589478,259.814240,85.527657,325.644440,208.571136,85.720215,269.857147,210.373154,86.118843,254.116989,210.880402,85.554604,,,,,,,,,,,,,,,,,,,270.478241,171.357819,85.094284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.698669,167.541916,69.437798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761,13.805000,257.099091,258.334930,85.382446,323.068329,256.470337,86.944756,311.245758,210.105347,86.092171,290.721588,259.806641,85.750153,325.512054,208.951019,85.792427,269.910431,210.144287,86.036179,254.199387,210.571777,85.432152,,,,,,,,,,,,,,,,,,,270.485168,171.360703,85.098434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.703033,167.542236,69.439850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2762,13.810000,257.098114,258.331848,85.377655,323.058014,256.477905,86.953949,311.327240,209.879410,86.059486,290.599060,259.850494,85.567574,325.636841,208.634491,85.716675,269.955078,210.096207,86.001335,254.248856,210.433441,85.376106,,,,,,,,,,,,,,,,,,,270.487854,171.356415,85.106567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.707092,167.542511,69.441772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2763,13.815000,257.100861,258.326569,85.379799,323.059631,256.476166,86.953026,311.325317,209.857391,86.061325,290.588989,259.805481,85.504875,325.669037,208.534302,85.710609,269.953461,210.098190,86.004776,254.251160,210.443192,85.375275,,,,,,,,,,,,,,,,,,,270.502502,171.348892,85.132553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.710876,167.542786,69.443573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764,13.820000,257.093445,258.330933,85.378334,323.054230,256.479126,86.955544,311.247406,210.098373,86.094131,290.726288,259.807281,85.739929,325.514374,208.958649,85.789879,269.945465,210.101944,86.009865,254.250229,210.463547,85.386307,,,,,,,,,,,,,,,,,,,270.529968,171.350357,85.180794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.699463,167.533859,69.438683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765,13.825000,257.097809,258.318298,85.375648,323.059052,256.473572,86.947998,311.314911,209.878525,86.059845,290.603241,259.849609,85.561333,325.629303,208.643997,85.723404,269.947479,210.107727,86.006165,254.235657,210.472412,85.388992,,,,,,,,,,,,,,,,,,,270.531433,171.354462,85.194748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.693237,167.525101,69.424988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766,13.830000,257.170837,258.181519,85.256714,323.061218,256.467041,86.948708,311.324738,209.851135,86.058189,290.584290,259.809509,85.512962,325.660400,208.538803,85.709587,269.961090,209.990051,85.814049,254.234558,210.468353,85.391083,,,,,,,,,,,,,,,,,,,270.491882,171.358887,85.111725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.687469,167.516876,69.412140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,13.835000,257.174042,258.169281,85.240341,323.067047,256.463501,86.947830,311.324982,209.861526,86.056915,290.718536,259.801575,85.744057,325.660400,208.546555,85.708595,269.973755,210.086533,85.989159,254.232468,210.469131,85.392570,,,,,,,,,,,,,,,,,,,270.522430,171.357193,85.176384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.682068,167.509171,69.400093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768,13.840000,257.101532,258.308960,85.363541,323.059174,256.473236,86.957428,311.315338,209.864243,86.059639,290.521027,259.873901,86.011864,325.647339,208.562225,85.718407,269.963715,209.990829,85.824585,254.235596,210.465652,85.391037,,,,,,,,,,,,,,,,,,,270.530304,171.355133,85.207748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.682343,167.526978,69.420166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769,13.845000,257.100586,258.328278,85.383774,323.056641,256.471191,86.961136,311.322662,209.861160,86.058777,290.367279,259.930084,85.870621,325.665894,208.567337,85.705894,269.974152,210.073227,85.984840,254.236465,210.466690,85.389412,,,,,,,,,,,,,,,,,,,270.535461,171.354050,85.187370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.682587,167.543655,69.438988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
