Format Version,1.23,Take Name,C1_D_3,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-07 03.07.15.306 PM,Capture Start Frame,151597,Total Frames in Take,8018,Total Exported Frames,8018,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.080000,,,,274.448456,263.355255,85.737274,307.429352,264.975098,86.488380,340.490082,264.296936,87.092461,269.246857,215.556686,85.686356,330.784760,214.219635,86.091545,346.540344,215.778427,86.522980,285.029480,213.876541,85.775085,332.561249,167.653091,85.571342,283.708496,167.329468,85.495499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.085000,,,,274.438965,263.478271,85.841209,307.392151,265.134094,86.600334,340.485107,264.303162,87.097183,269.229584,215.591125,85.704895,330.785431,214.229858,86.089943,346.535645,215.785492,86.531250,284.914337,213.791031,85.831657,332.549133,167.673889,85.567505,283.714783,167.334213,85.490189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.090000,,,,274.435089,263.507080,85.859192,307.388153,265.159546,86.625130,340.488861,264.300446,87.089249,269.237610,215.571747,85.699921,330.784698,214.228424,86.091530,346.537048,215.780212,86.529701,285.022247,213.865097,85.765320,332.554413,167.666153,85.567131,283.712402,167.325470,85.494270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.095000,,,,274.440155,263.500214,85.852417,307.432281,264.972076,86.487770,340.494202,264.291840,87.087288,269.241058,215.578018,85.692627,330.783875,214.231018,86.094818,346.538940,215.783401,86.527496,285.152985,213.768494,85.711143,332.596619,167.602997,85.593613,283.712921,167.320007,85.491989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.100000,,,,274.437134,263.491608,85.852615,307.429077,264.965332,86.478577,340.489685,264.297516,87.086021,269.243256,215.567032,85.694084,330.858582,214.186081,86.230408,346.537445,215.774857,86.529167,285.168427,213.750870,85.690605,332.604187,167.573715,85.598686,283.838135,167.228287,85.414970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.105000,,,,274.456207,263.358398,85.735184,307.433380,264.976379,86.486359,340.492676,264.293365,87.085899,269.315674,215.249954,85.512360,330.785034,214.230484,86.095253,346.544983,215.779892,86.525467,285.132050,213.878616,85.695183,332.601776,167.584839,85.596878,283.848816,167.221603,85.411667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.110000,,,,274.442505,263.453430,85.827797,307.429779,264.973755,86.487503,340.493652,264.285797,87.088310,269.203827,215.578186,85.633591,330.870880,214.164932,86.221161,346.542450,215.777634,86.527000,285.021973,214.130539,85.971298,332.598907,167.591446,85.600113,283.841003,167.222015,85.415482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.115000,,,,274.450684,263.362885,85.743576,307.430878,264.977264,86.489342,340.495300,264.290527,87.086296,269.180084,215.652695,85.675461,330.789154,214.220779,86.093834,346.542542,215.776642,86.525124,285.011597,214.137924,85.987381,332.598572,167.589813,85.595993,283.840515,167.220978,85.417389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.120000,,,,274.452545,263.348145,85.731842,307.396820,265.121033,86.604668,340.494080,264.294189,87.091743,269.236633,215.573685,85.695457,330.792877,214.181274,86.057533,346.544800,215.772232,86.522568,285.026337,213.922241,85.814598,332.601379,167.579407,85.598045,283.840942,167.221756,85.416588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.125000,,,,274.437592,263.469391,85.842613,307.429535,264.981354,86.494110,340.492493,264.297272,87.092918,269.240356,215.566940,85.695869,330.783691,214.213287,86.081535,346.539764,215.782700,86.527702,285.032318,213.864532,85.755455,332.593048,167.589706,85.598991,283.841919,167.218826,85.411804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
