time_s,arduino_ms,rx_ohm,delta_r,raw_line
20.4869805,102163,234.199,1.899,"DATA,102163,234.199,1.899"
20.5218557,102213,234.251,1.951,"DATA,102213,234.251,1.951"
20.5867168,102263,234.326,2.026,"DATA,102263,234.326,2.026"
20.6368508,102313,234.357,2.058,"DATA,102313,234.357,2.058"
20.6871666,102363,234.304,2.004,"DATA,102363,234.304,2.004"
20.727139,102413,234.381,2.081,"DATA,102413,234.381,2.081"
20.7870492,102463,234.308,2.008,"DATA,102463,234.308,2.008"
20.8362794,102513,234.28,1.98,"DATA,102513,234.280,1.980"
20.8881169,102563,234.366,2.066,"DATA,102563,234.366,2.066"
20.9219758,102613,234.333,2.033,"DATA,102613,234.333,2.033"
20.986962,102663,234.352,2.052,"DATA,102663,234.352,2.052"
21.0375937,102713,234.32,2.02,"DATA,102713,234.320,2.020"
21.0867573,102763,234.367,2.067,"DATA,102763,234.367,2.067"
21.1368551,102813,234.384,2.085,"DATA,102813,234.384,2.085"
21.1869769,102863,234.412,2.112,"DATA,102863,234.412,2.112"
21.2371287,102913,234.48,2.18,"DATA,102913,234.480,2.180"
21.2801125,102963,234.45,2.15,"DATA,102963,234.450,2.150"
