time_s,arduino_ms,rx_ohm,delta_r,raw_line
9.1015859,748363,235.32,-0.618,"DATA,748363,235.320,-0.618"
9.1525783,748413,235.291,-0.647,"DATA,748413,235.291,-0.647"
9.202138,748463,235.291,-0.647,"DATA,748463,235.291,-0.647"
9.2561415,748513,235.316,-0.622,"DATA,748513,235.316,-0.622"
9.3015066,748563,235.272,-0.666,"DATA,748563,235.272,-0.666"
9.3516657,748613,235.288,-0.65,"DATA,748613,235.288,-0.650"
9.4022505,748663,235.294,-0.644,"DATA,748663,235.294,-0.644"
9.4526025,748713,235.157,-0.781,"DATA,748713,235.157,-0.781"
9.5025096,748763,235.266,-0.672,"DATA,748763,235.266,-0.672"
9.5520948,748813,235.28,-0.658,"DATA,748813,235.280,-0.658"
9.6016236,748863,235.31,-0.628,"DATA,748863,235.310,-0.628"
9.6515323,748913,235.074,-0.864,"DATA,748913,235.074,-0.864"
9.701607,748963,235.285,-0.653,"DATA,748963,235.285,-0.653"
9.760589,749013,235.317,-0.621,"DATA,749013,235.317,-0.621"
9.8023899,749063,235.229,-0.709,"DATA,749063,235.229,-0.709"
