time_s,arduino_ms,rx_ohm,delta_r,raw_line
20.4202038,341963,233.948,1.508,"DATA,341963,233.948,1.508"
20.4709984,342013,233.947,1.507,"DATA,342013,233.947,1.507"
20.5206983,342063,233.899,1.458,"DATA,342063,233.899,1.458"
20.5707951,342113,233.961,1.521,"DATA,342113,233.961,1.521"
20.6150368,342163,233.95,1.509,"DATA,342163,233.950,1.509"
20.6709256,342213,233.934,1.494,"DATA,342213,233.934,1.494"
20.7242312,342263,233.721,1.281,"DATA,342263,233.721,1.281"
20.7706836,342313,233.885,1.444,"DATA,342313,233.885,1.444"
20.8209051,342363,233.949,1.508,"DATA,342363,233.949,1.508"
20.8640946,342413,233.892,1.451,"DATA,342413,233.892,1.451"
20.9206112,342463,233.747,1.307,"DATA,342463,233.747,1.307"
20.9698699,342513,233.934,1.494,"DATA,342513,233.934,1.494"
21.0216496,342563,233.963,1.522,"DATA,342563,233.963,1.522"
21.0709784,342613,233.951,1.51,"DATA,342613,233.951,1.510"
21.1199754,342663,233.934,1.493,"DATA,342663,233.934,1.493"
21.1707942,342713,233.869,1.429,"DATA,342713,233.869,1.429"
21.2239896,342763,233.959,1.518,"DATA,342763,233.959,1.518"
21.269652,342813,233.98,1.54,"DATA,342813,233.980,1.540"
21.3211616,342863,233.909,1.469,"DATA,342863,233.909,1.469"
21.3698432,342913,233.98,1.54,"DATA,342913,233.980,1.540"
21.4207846,342963,233.957,1.516,"DATA,342963,233.957,1.516"
21.4699683,343013,234.032,1.591,"DATA,343013,234.032,1.591"
