Format Version,1.23,Take Name,C1_F_1,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-07 01.54.34.371 PM,Capture Start Frame,398456,Total Frames in Take,9561,Total Exported Frames,9561,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
22,0.110000,277.454346,171.040329,85.399940,328.799927,171.763245,85.625397,269.518921,267.811310,85.615799,263.231018,219.861298,85.325035,278.400696,218.919266,86.194855,326.177124,218.446503,86.099106,302.728424,269.163605,86.645493,335.500458,268.720276,87.378868,342.457977,219.779877,86.499626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.115000,277.450409,171.045639,85.402473,328.805115,171.772018,85.621918,269.521423,267.816864,85.622223,263.237396,219.860733,85.321114,278.417206,218.913589,86.164406,326.177856,218.444839,86.102425,302.730682,269.161835,86.643333,335.466827,268.831604,87.406197,342.463928,219.776291,86.504883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.120000,277.445740,171.053482,85.400536,328.790863,171.776794,85.625053,269.518951,267.822693,85.624817,263.229462,219.867554,85.329681,278.672028,218.518250,85.868629,326.181824,218.450989,86.100647,302.731720,269.163940,86.645660,335.667023,268.233612,87.022545,342.466431,219.781479,86.500786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.125000,277.440948,171.054703,85.403725,328.792358,171.770386,85.623055,269.521790,267.819244,85.619766,263.227325,219.864105,85.328758,278.407349,218.917358,86.171036,326.175964,218.442078,86.105835,302.732147,269.165588,86.647072,335.516113,268.559296,87.220322,342.464142,219.785156,86.497452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.130000,277.448669,171.047180,85.403992,328.796417,171.766266,85.621353,269.522034,267.817688,85.619781,263.226410,219.867798,85.326759,278.389893,218.927689,86.207794,326.185425,218.447662,86.097015,302.730713,269.168823,86.644852,335.665955,268.230530,87.007782,342.455322,219.847183,86.521935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.135000,277.425781,171.009079,85.323860,328.804382,171.772034,85.621880,269.522064,267.817841,85.617020,263.228821,219.865524,85.328117,278.512848,219.220734,86.210640,326.185181,218.446350,86.099625,302.733582,269.162384,86.642883,335.509308,268.596100,87.260757,342.460968,219.787292,86.511978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.140000,277.445679,171.036118,85.402962,328.799133,171.769165,85.617622,269.520203,267.816742,85.623337,263.226135,219.861496,85.322136,278.574432,218.641800,85.938148,326.179047,218.440872,86.103600,302.736328,269.157135,86.647148,335.492981,268.759674,87.412575,342.470184,219.772812,86.498856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.145000,277.423248,171.017990,85.316750,328.794220,171.768280,85.623856,269.523682,267.814026,85.623444,263.226715,219.863251,85.326874,278.402771,218.918015,86.174286,326.065308,218.320343,86.176064,302.736694,269.158417,86.647522,335.508514,268.738037,87.413406,342.466675,219.768173,86.491379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.150000,277.412933,170.998062,85.309616,328.797028,171.836685,85.639854,269.518158,267.815521,85.621208,263.227692,219.863434,85.329338,278.500366,218.843094,86.164665,326.188904,218.420975,86.096672,302.734558,269.157990,86.651474,335.499512,268.721039,87.389214,342.462372,219.771317,86.496597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.155000,277.447754,171.036545,85.402107,328.796967,171.780838,85.620956,269.517242,267.813843,85.620712,263.229156,219.860672,85.324860,278.569550,218.615051,85.931244,326.178864,218.448837,86.107010,302.728485,269.160675,86.646202,335.498535,268.716522,87.380013,342.471039,219.775146,86.498154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
