Format Version,1.23,Take Name,C22_F_5,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-09 10.06.40.803 AM,Capture Start Frame,120210,Total Frames in Take,7364,Total Exported Frames,7364,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4394,21.970000,323.897308,214.170563,86.613533,270.565155,176.337128,85.638237,252.839005,212.883545,85.566917,255.416489,261.682343,85.562378,267.825928,213.851028,85.161270,307.885437,213.026443,85.580933,320.404175,262.500885,86.955086,287.909393,264.580566,86.027901,308.081909,175.571808,86.999054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4395,21.975000,323.811981,214.206848,86.675110,270.616638,176.406631,85.621834,252.835129,212.866547,85.546883,255.410461,261.690277,85.562477,267.786346,213.797333,85.205826,307.813843,212.748123,85.582405,320.411865,262.492523,86.952988,287.908478,264.578003,86.033081,308.056061,175.567703,87.007423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4396,21.980000,323.909790,214.162949,86.615196,270.558746,176.450073,85.654976,252.830887,212.867432,85.555199,255.422501,261.683563,85.566010,267.802155,213.847260,85.143280,308.076324,212.853760,85.430832,320.410431,262.489075,86.949883,287.914459,264.570679,86.036934,308.089417,175.567429,87.002357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4397,21.985000,323.822815,214.192505,86.679184,270.555023,176.451202,85.652557,252.822998,212.878586,85.555824,255.414993,261.686340,85.564148,267.784607,213.790833,85.206062,307.804901,213.036438,85.668388,320.407684,262.483917,86.949173,287.906006,264.578583,86.036041,308.060516,175.562820,87.008423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4398,21.990000,323.919464,214.155243,86.612915,270.520966,176.436356,85.650795,252.728729,212.867905,85.623520,255.412994,261.677032,85.562859,267.755859,213.802628,85.219734,308.026031,213.022507,85.544273,320.411987,262.475342,86.948036,287.915527,264.560089,86.032722,308.081238,175.560684,87.001015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4399,21.995000,323.822540,214.191528,86.682205,270.506622,176.425705,85.645607,252.681885,212.928741,85.588295,255.410080,261.679932,85.563217,267.771912,213.790466,85.218292,308.066254,212.969620,85.505058,320.404633,262.477142,86.949242,287.899048,264.568176,86.034760,308.063843,175.553513,87.005943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,22.000000,323.915802,214.146729,86.609016,270.433777,176.304779,85.618324,252.708740,212.869583,85.628151,255.405334,261.676025,85.564461,267.752625,213.791367,85.215561,308.204254,213.005646,85.432373,320.409088,262.471863,86.948601,287.904999,264.559662,86.038101,308.087463,175.547653,86.999359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4401,22.005000,323.917755,214.139496,86.614944,270.475342,176.354324,85.602592,252.710648,212.939987,85.518974,255.415649,261.674164,85.562347,267.744232,213.794937,85.212822,307.916687,213.054520,85.609901,320.406281,262.472168,86.953705,287.908569,264.558167,86.036728,308.079834,175.545090,87.007286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4402,22.010000,323.927338,214.133560,86.615028,270.490662,176.383957,85.577812,252.664124,212.933167,85.589180,255.414780,261.680481,85.566414,267.739288,213.788239,85.216377,308.024292,213.007507,85.539917,320.410248,262.466553,86.952179,287.910675,264.550171,86.037537,308.084045,175.546371,87.002609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4403,22.015000,323.923798,214.134125,86.619423,270.471588,176.340698,85.589333,252.655121,212.937454,85.605072,255.404236,261.683807,85.569771,267.638489,213.876984,85.276558,307.827057,213.043701,85.678764,320.411316,262.464996,86.948486,287.903473,264.554413,86.039375,308.082367,175.545288,87.010513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4404,22.020000,323.927368,214.113327,86.610428,270.384979,176.263321,85.620178,252.724854,212.879486,85.572922,255.409058,261.680359,85.573395,267.741028,213.790634,85.217781,307.834869,213.037781,85.687256,320.417511,262.463806,86.948929,287.906586,264.546478,86.040123,308.089539,175.544586,87.011658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4405,22.025000,323.926025,214.121536,86.613770,270.441742,176.291687,85.582108,252.830002,212.820953,85.502914,255.411987,261.686584,85.571175,267.630890,213.877258,85.286644,307.848206,212.995178,85.657845,320.409637,262.466095,86.949707,287.905609,264.548950,86.038750,308.084442,175.547485,87.015800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4406,22.030000,323.929443,214.126053,86.619278,270.403259,176.280533,85.615135,252.698578,212.841354,85.608994,255.416840,261.684113,85.572052,267.763733,213.639465,85.209702,308.067139,212.975189,85.527618,320.414581,262.460754,86.952278,287.948761,264.521637,85.979553,308.097687,175.535736,87.010818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4407,22.035000,323.921814,214.122574,86.621284,270.430084,176.308441,85.591629,252.682327,212.945541,85.523590,255.421814,261.678070,85.562279,267.726898,213.784576,85.206543,308.101593,212.956406,85.509796,320.409058,262.462891,86.952034,287.955200,264.517944,85.975693,308.045074,175.554276,87.080696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4408,22.040000,323.935791,214.114548,86.613289,270.389618,176.317856,85.590492,252.664810,212.877319,85.631393,255.414429,261.678741,85.565331,267.711487,213.780838,85.207909,307.847534,213.031494,85.679535,320.408234,262.462250,86.952629,287.949463,264.518250,85.980354,308.051941,175.559891,87.086784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4409,22.045000,323.935638,214.100357,86.613510,270.382965,176.347260,85.596840,252.623413,212.908478,85.545700,255.408920,261.678680,85.569252,267.689484,213.777313,85.209724,307.844543,213.028214,85.687469,320.408325,262.451996,86.950760,287.950653,264.499664,85.973495,308.046387,175.555862,87.089325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4410,22.050000,323.941956,214.117905,86.613998,270.344788,176.306519,85.605545,252.669983,212.829895,85.567818,255.410400,261.677338,85.566528,267.699066,213.774170,85.206436,307.883362,213.001587,85.731354,320.411652,262.449249,86.947426,287.902527,264.522552,86.035942,308.100952,175.531311,87.019493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4411,22.055000,323.940582,214.114716,86.619003,270.339844,176.295776,85.592819,252.623230,212.897217,85.527885,255.418121,261.678040,85.566597,267.596649,213.877930,85.271301,307.865509,213.000702,85.663185,320.421448,262.449188,86.946236,287.956451,264.511444,85.985390,308.100189,175.531326,87.017899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412,22.060000,323.949310,214.102219,86.612427,270.258911,176.241241,85.630913,252.789352,212.807938,85.460686,255.412903,261.677887,85.565430,267.692474,213.778992,85.209206,308.085999,212.971985,85.531151,320.412323,262.447998,86.951027,288.033447,264.337738,86.011368,308.107758,175.521652,87.014610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4413,22.065000,323.950867,214.098541,86.613457,270.285553,176.265396,85.608940,252.615906,212.853653,85.633270,255.412491,261.673950,85.570801,267.676910,213.761444,85.185463,308.229645,212.953735,85.448944,320.406464,262.447449,86.947006,287.899780,264.523285,86.036926,308.057922,175.540283,87.088173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4414,22.070000,323.957458,214.099960,86.610786,270.298340,176.293182,85.601646,252.590561,212.886841,85.664101,255.417740,261.677124,85.571709,267.681091,213.764236,85.188950,308.141602,212.946335,85.505539,320.429504,262.402191,86.943466,287.952332,264.507263,85.991547,308.064850,175.546143,87.096268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4415,22.075000,323.955017,214.098389,86.615005,270.317047,176.328186,85.597832,252.728134,212.861725,85.535133,255.424225,261.680573,85.566498,267.681061,213.772919,85.200928,308.200226,212.960800,85.465714,320.433197,262.388641,86.943787,287.958893,264.494202,85.974342,308.110443,175.517059,87.022148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4416,22.080000,323.965607,214.086731,86.612297,270.292297,176.292953,85.612999,252.606094,212.850616,85.637672,255.415405,261.674652,85.564789,267.669678,213.756653,85.204552,307.897034,213.014877,85.678131,320.430023,262.389038,86.940323,287.965088,264.410522,85.935837,308.063080,175.526398,87.084633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4417,22.085000,323.965759,214.079910,86.611511,270.274750,176.283768,85.605644,252.582306,212.875168,85.651260,255.429871,261.685760,85.564697,267.570251,213.869125,85.264427,307.942780,213.026825,85.636955,320.437653,262.387451,86.944107,287.977692,264.417053,85.925255,308.072266,175.534668,87.096764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4418,22.090000,323.968262,214.081787,86.614716,270.198761,176.263885,85.635529,252.566879,212.881744,85.660118,255.418869,261.678955,85.569817,267.674072,213.764343,85.198074,307.882446,213.020752,85.687416,320.438049,262.381409,86.941673,287.967743,264.400879,85.937424,308.127167,175.509781,87.022141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4419,22.095000,323.953613,214.077911,86.622948,270.224213,176.302643,85.627304,252.555725,212.872467,85.654861,255.418365,261.683258,85.573036,267.717224,213.583740,85.179443,307.880951,212.986099,85.671188,320.429016,262.378723,86.941505,287.964600,264.403107,85.932259,308.071106,175.511307,87.093208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4420,22.100000,323.980164,214.076828,86.615440,270.209229,176.307510,85.642548,252.553879,212.881989,85.645988,255.432724,261.685059,85.563972,267.642303,213.767532,85.183395,307.896027,213.008148,85.675926,320.514679,262.350769,86.886757,287.991211,264.406708,85.968994,308.134918,175.506668,87.023003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4421,22.105000,323.970490,214.073502,86.621437,270.189850,176.294159,85.631004,252.535706,212.867310,85.659599,255.412964,261.677368,85.573807,267.699951,213.587143,85.175789,307.902924,213.012741,85.685577,320.435883,262.367493,86.932838,287.965546,264.402069,85.944275,308.065155,175.520645,87.095795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4422,22.110000,323.971069,214.081757,86.618599,270.079620,176.217697,85.677925,252.676285,212.849655,85.534088,255.415527,261.682251,85.569893,267.721558,213.560684,85.155785,307.876587,213.012985,85.692734,320.433746,262.383118,86.947975,287.969360,264.404907,85.935097,308.091034,175.521896,87.105568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4423,22.115000,323.980957,214.067581,86.615746,270.142334,176.245728,85.631706,252.549347,212.870773,85.633698,255.428589,261.678406,85.565170,267.688171,213.571518,85.155777,307.906677,212.978119,85.670876,320.442993,262.373047,86.944756,287.971130,264.400024,85.938065,308.082886,175.516525,87.097038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4424,22.120000,323.979401,214.065155,86.620018,270.135742,176.290466,85.630478,252.496155,212.891006,85.665428,255.416870,261.677643,85.566055,267.618744,213.748367,85.181084,308.181427,212.922272,85.567169,320.437408,262.369476,86.943779,287.968903,264.391602,85.936615,308.077728,175.512802,87.097023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4425,22.125000,323.980713,214.070953,86.618645,270.123932,176.255554,85.648048,252.500687,212.890213,85.661858,255.415558,261.684509,85.568909,267.687805,213.587433,85.180222,307.947357,212.978882,85.724052,320.437378,262.365540,86.940231,287.972137,264.392090,85.931023,308.115875,175.507355,87.075104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426,22.130000,323.985992,214.062973,86.614853,270.133728,176.282333,85.622932,252.505325,212.887131,85.659279,255.421219,261.679077,85.569054,267.671478,213.565842,85.149658,307.923187,213.004623,85.748642,320.514069,262.330688,86.874107,287.967468,264.391174,85.939331,308.135162,175.478119,87.020073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4427,22.135000,323.991943,214.054413,86.612930,270.116486,176.260620,85.646606,252.491623,212.891068,85.664001,255.424194,261.678223,85.571808,267.667755,213.555191,85.148407,308.233276,212.976730,85.548134,320.514832,262.321869,86.872986,287.977722,264.385590,85.937057,308.096832,175.509781,87.097878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4428,22.140000,323.985199,214.062515,86.618019,270.072571,176.235596,85.646942,252.479874,212.882675,85.661804,255.410217,261.677246,85.567505,267.670746,213.555481,85.154274,307.950378,212.979736,85.662102,320.439636,262.353760,86.932152,287.964661,264.379791,85.940598,308.089905,175.506699,87.105522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4429,22.145000,324.002350,214.047699,86.613388,270.022614,176.225235,85.649796,252.478577,212.879562,85.658409,255.415436,261.677856,85.571220,267.660278,213.560516,85.153381,308.146790,212.922943,85.523285,320.508575,262.332428,86.884491,287.968750,264.388611,85.934532,308.120819,175.497711,87.083382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4430,22.150000,323.995270,214.057632,86.618355,270.017120,176.220200,85.645340,252.474365,212.882111,85.655106,255.418503,261.678528,85.571846,267.550293,213.706741,85.253319,307.961212,212.990845,85.737404,320.514893,262.319763,86.876442,287.977051,264.380615,85.932281,308.097870,175.496826,87.099754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4431,22.155000,324.003876,214.048141,86.610870,270.023041,176.237701,85.613060,252.423920,212.994125,85.641388,255.421555,261.681366,85.567001,267.553894,213.710800,85.262489,307.922241,213.004471,85.694962,320.510742,262.317780,86.876671,288.052399,264.197357,85.963150,308.119965,175.492249,87.078285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4432,22.160000,324.002563,214.038605,86.613647,270.000275,176.237427,85.617485,252.397293,213.044464,85.668724,255.424316,261.679291,85.566856,267.637695,213.587479,85.165695,307.958588,212.994827,85.744614,320.511871,262.313965,86.880028,287.979950,264.380463,85.982040,308.123108,175.486801,87.080566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4433,22.165000,324.002502,214.036957,86.614944,269.993256,176.232117,85.608391,252.398163,213.045135,85.668053,255.417435,261.676880,85.566727,267.534210,213.673309,85.221001,308.184082,212.950958,85.597298,320.505707,262.314972,86.881844,287.992035,264.372589,85.979866,308.119293,175.484741,87.077614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4434,22.170000,324.018127,214.026154,86.612007,269.911896,176.159317,85.647270,252.400192,213.035614,85.657280,255.425247,261.686249,85.568565,267.634827,213.572006,85.158768,307.979095,212.985397,85.738823,320.514221,262.318390,86.883575,287.991425,264.375519,85.978981,308.129883,175.484039,87.083214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4435,22.175000,324.007996,214.032227,86.614342,269.958405,176.200180,85.604179,252.388382,213.022446,85.660912,255.419464,261.676361,85.568901,267.524628,213.672302,85.225906,307.968201,212.979660,85.740753,320.518524,262.304504,86.881340,287.985260,264.373169,85.981339,308.120972,175.474777,87.079391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4436,22.180000,324.018616,214.022324,86.613487,269.860321,176.152313,85.662048,252.327911,213.105194,85.625839,255.422714,261.682068,85.572662,267.576599,213.580231,85.135170,308.046143,212.997925,85.691116,320.518707,262.302429,86.879005,287.982941,264.363373,85.983116,308.136780,175.471573,87.077286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4437,22.185000,324.139160,214.043472,86.712387,269.863861,176.128113,85.644691,252.362671,213.062927,85.677528,255.433563,261.683167,85.567703,267.479889,213.659409,85.189903,308.205566,212.942230,85.592522,320.562714,262.284851,86.891037,287.986847,264.365082,85.980927,308.135986,175.474152,87.082001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4438,22.190000,324.043243,214.030945,86.634346,269.901764,176.177505,85.611252,252.368652,213.032669,85.654663,255.427689,261.683380,85.569603,267.575470,213.560349,85.121765,307.987579,212.977890,85.739845,320.570007,262.280518,86.894012,287.996277,264.360901,85.977470,308.141937,175.466064,87.076546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4439,22.195000,324.016022,214.009109,86.600395,269.909546,176.217392,85.611710,252.366837,213.019272,85.654831,255.429031,261.682129,85.569183,267.567749,213.530853,85.091866,307.977051,212.979477,85.745277,320.526428,262.294495,86.878624,287.988098,264.360687,85.981667,308.136322,175.469193,87.078110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4440,22.200000,324.027863,213.996948,86.601234,269.873535,176.228088,85.616096,252.348877,213.023315,85.658043,255.426346,261.683899,85.566963,267.550293,213.519516,85.081833,307.996490,212.978546,85.735001,320.562836,262.283081,86.887138,288.076965,264.169495,86.011581,308.137939,175.468628,87.075287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4441,22.205000,323.995331,214.042145,86.682823,269.861176,176.236618,85.628395,252.348068,213.117523,85.552513,255.427155,261.676239,85.566780,267.550018,213.514099,85.087616,308.204346,212.936737,85.596413,320.566315,262.275848,86.892204,287.985077,264.355591,85.987930,308.139557,175.458496,87.079613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442,22.210000,324.045654,214.046341,86.561569,269.847412,176.221512,85.626114,252.337097,213.066620,85.673096,255.426727,261.683807,85.574326,267.552399,213.524384,85.086975,308.085785,212.984985,85.680824,320.523163,262.290375,86.877121,288.076233,264.179199,86.011406,308.139648,175.461212,87.077301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4443,22.215000,324.030548,214.047867,86.547554,269.833038,176.221863,85.622192,252.332596,213.037888,85.663597,255.433914,261.685577,85.563179,267.440399,213.669189,85.179169,308.009186,212.971817,85.777870,320.573364,262.272614,86.885643,288.093109,264.133331,86.001137,308.150177,175.459778,87.079430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4444,22.220000,324.031433,213.998764,86.609924,269.831879,176.220856,85.629532,252.282379,213.105637,85.622726,255.436600,261.686096,85.563980,267.488068,213.561905,84.965431,308.101105,213.005051,85.714493,320.533844,262.329468,86.872894,288.087982,264.140015,86.005875,308.149902,175.451675,87.077927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4445,22.225000,324.013245,214.060043,86.634003,269.778259,176.226379,85.657433,252.264435,213.144516,85.636482,255.429749,261.682281,85.569458,267.529083,213.417374,85.000862,308.022949,212.955338,85.774841,320.514069,262.291412,86.885017,288.084320,264.138367,86.005852,308.153381,175.448166,87.080879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4446,22.230000,324.150146,214.081879,86.751999,269.754944,176.189987,85.665695,252.257431,213.152084,85.646950,255.427246,261.678040,85.569496,267.485657,213.490234,84.930984,308.030426,212.929214,85.766716,320.571899,262.263000,86.887276,288.082855,264.142365,86.011971,308.151886,175.450333,87.088898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4447,22.235000,324.050385,214.069443,86.667290,269.765045,176.216568,85.643776,252.307419,213.061569,85.669464,255.436478,261.683838,85.568909,267.532104,213.450089,85.018860,308.014130,212.969543,85.787384,320.571442,262.264099,86.894501,288.095734,264.137573,86.005829,308.160217,175.453186,87.086304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4448,22.240000,324.154358,214.070938,86.743011,269.756927,176.220810,85.651649,252.262772,213.105835,85.623108,255.433594,261.683289,85.569511,267.472015,213.519287,84.940178,308.014313,212.973755,85.787529,320.569824,262.270020,86.890083,288.089813,264.134125,86.004379,308.162506,175.441452,87.087387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4449,22.245000,324.085571,214.033371,86.580688,269.715515,176.214233,85.657455,252.283447,213.053711,85.672142,255.430634,261.683350,85.565750,267.443237,213.503525,85.095100,308.076324,212.939087,85.737221,320.571228,262.261627,86.891838,287.993347,264.336334,85.980179,308.157684,175.445251,87.087387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4450,22.250000,323.998657,214.037415,86.593475,269.701813,176.205109,85.658630,252.293015,213.024063,85.659004,255.426315,261.555481,85.419220,267.242035,214.008194,85.253609,308.086212,212.903610,85.718697,320.544189,262.311951,86.867653,287.996399,264.338684,85.978394,308.169464,175.434494,87.088875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4451,22.255000,324.013184,214.045959,86.616020,269.690460,176.210083,85.652245,252.242142,213.102936,85.618126,255.455368,261.662079,85.540306,267.429321,213.618866,85.191650,308.138824,212.949203,85.683510,320.568726,262.270447,86.898079,287.999512,264.334717,85.979042,308.165588,175.438873,87.086296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4452,22.260000,324.200165,214.037155,86.674553,269.679901,176.205933,85.649849,252.231384,213.145935,85.638550,255.428665,261.689575,85.574844,267.399902,213.544296,84.987892,308.078308,212.936371,85.737137,320.576202,262.252136,86.892731,288.078430,264.148193,86.009239,308.165344,175.436859,87.086143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4453,22.265000,324.100983,214.023239,86.585625,269.653656,176.207779,85.657555,252.269958,213.172836,85.570419,255.428635,261.686218,85.568481,267.444366,213.405762,85.004967,308.090851,212.921875,85.729652,320.547394,262.308838,86.870667,288.097198,264.101898,86.003113,308.168640,175.430893,87.088326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4454,22.270000,324.017761,214.041168,86.606079,269.631592,176.202820,85.660324,252.215179,213.163376,85.642075,255.435196,261.688995,85.562035,267.318481,213.652985,85.207283,308.096619,212.930084,85.735703,320.573639,262.266022,86.892532,288.092010,264.110321,86.003380,308.172333,175.438416,87.089630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4455,22.275000,324.025543,214.044998,86.619095,269.626953,176.202988,85.662422,252.202301,213.151337,85.641228,255.432663,261.686127,85.563438,267.355865,213.611588,85.037071,308.162140,212.948364,85.686646,320.545959,262.309204,86.877403,288.086121,264.112427,86.014137,308.172760,175.434875,87.091194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4456,22.280000,324.175293,214.061493,86.752914,269.631592,176.207657,85.659081,252.200134,213.144852,85.641296,255.435471,261.691132,85.561386,267.356659,213.550415,84.984711,308.099426,212.931137,85.732452,320.549835,262.312439,86.866844,288.091522,264.115540,86.008408,308.172272,175.432281,87.092796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,22.285000,324.080078,214.039719,86.669930,269.621948,176.216370,85.662262,252.332565,213.116348,85.516373,255.437225,261.692627,85.566917,267.237213,213.672775,85.063049,308.112671,212.899506,85.719971,320.552551,262.305786,86.866661,288.093506,264.112610,86.008049,308.176575,175.429276,87.090332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4458,22.290000,324.177032,214.048050,86.745323,269.584625,176.204559,85.660545,252.208115,213.139206,85.621788,255.435974,261.693298,85.565208,267.332855,213.593002,85.009766,308.120667,212.886795,85.713165,320.578552,262.249847,86.895020,288.094208,264.113068,86.006393,308.173645,175.433563,87.090004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4459,22.295000,324.194214,214.042404,86.760689,269.537781,176.179047,85.636070,252.167053,213.158173,85.648109,255.433975,261.686707,85.568214,267.348755,213.556610,84.995331,308.101349,212.916412,85.733604,320.575134,262.252472,86.895409,288.086945,264.112244,86.008804,308.182526,175.415756,87.084145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4460,22.300000,324.048523,214.040283,86.688240,269.520447,176.165115,85.632607,252.153992,213.163345,85.650063,255.432343,261.692352,85.567726,267.328705,213.560822,84.992981,308.119354,212.918228,85.736984,320.555328,262.294037,86.867355,288.090973,264.097046,86.009445,308.187500,175.409256,87.094154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4461,22.305000,324.015503,214.034515,86.636917,269.434937,176.324768,85.744492,252.141739,213.170074,85.648109,255.438812,261.694061,85.567345,267.216797,213.678619,85.075813,308.218170,212.961731,85.669205,320.552246,262.293243,86.862480,288.098389,264.099426,86.008003,308.186646,175.415833,87.095299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462,22.310000,324.164337,214.051422,86.779434,269.468445,176.184326,85.648514,252.121689,213.781952,85.936165,255.430603,261.696991,85.568497,267.219330,213.925705,85.249977,308.113739,212.933792,85.741081,320.553467,262.288208,86.865730,288.082916,264.099304,86.016327,308.187744,175.419769,87.097267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4463,22.315000,324.066803,214.045166,86.706451,269.459167,176.138000,85.630554,252.125092,213.493103,85.767006,255.432816,261.700928,85.569481,267.328369,213.609833,85.035255,308.120117,212.916916,85.735069,320.546722,262.298065,86.871193,288.093628,264.099091,86.006584,308.187531,175.418243,87.098152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464,22.320000,324.178833,214.035873,86.779236,269.403320,176.315628,85.752213,252.126129,213.772095,85.893791,255.433731,261.698151,85.570061,267.184265,213.932358,85.251457,308.134735,212.911118,85.733498,320.556000,262.285736,86.875580,288.096710,264.089966,86.010361,308.192291,175.411453,87.100189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465,22.325000,324.196411,214.031082,86.802704,269.341248,176.363571,85.720337,252.139923,213.441528,85.706024,255.438599,261.702545,85.568344,267.206360,213.705505,85.091339,308.152008,212.901276,85.801857,320.558807,262.284851,86.876724,288.098297,264.086700,86.006798,308.192932,175.410767,87.097122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4466,22.330000,324.192993,214.038162,86.800636,269.317505,176.316299,85.707359,252.059219,213.794113,85.964859,255.435562,261.698029,85.565750,267.201324,213.925598,85.244553,308.217377,212.945709,85.677902,320.552277,262.291718,86.877327,288.090881,264.087799,86.007668,308.199402,175.406723,87.101944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4467,22.335000,324.197113,214.023697,86.793571,269.418823,176.162460,85.641396,252.056030,213.482727,85.785072,255.442795,261.696503,85.565308,267.307922,213.584091,85.021049,308.205475,212.937088,85.685852,320.547272,262.287720,86.879860,288.099365,264.085083,86.002853,308.196777,175.403320,87.099182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
