,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1030,Unlabeled 1030,Unlabeled 1030,Unlabeled 1031,Unlabeled 1031,Unlabeled 1031,Unlabeled 1032,Unlabeled 1032,Unlabeled 1032,Unlabeled 1033,Unlabeled 1033,Unlabeled 1033,Unlabeled 1034,Unlabeled 1034,Unlabeled 1034,Unlabeled 1035,Unlabeled 1035,Unlabeled 1035,Unlabeled 1036,Unlabeled 1036,Unlabeled 1036,Unlabeled 1037,Unlabeled 1037,Unlabeled 1037,Unlabeled 1038,Unlabeled 1038,Unlabeled 1038,Unlabeled 1039,Unlabeled 1039,Unlabeled 1039,Unlabeled 1040,Unlabeled 1040,Unlabeled 1040,Unlabeled 1041,Unlabeled 1041,Unlabeled 1041
,ID,"1C4CCB1897AA411F1","1C4CCB1897AA411F1","1C4CCB1897AA411F1","2C4CCB1897AA411F1","2C4CCB1897AA411F1","2C4CCB1897AA411F1","3C4CCB1897AA411F1","3C4CCB1897AA411F1","3C4CCB1897AA411F1","4C4CCB1897AA411F1","4C4CCB1897AA411F1","4C4CCB1897AA411F1","5C4CCB1897AA411F1","5C4CCB1897AA411F1","5C4CCB1897AA411F1","6C4CCB1897AA411F1","6C4CCB1897AA411F1","6C4CCB1897AA411F1","7C4CCB1897AA411F1","7C4CCB1897AA411F1","7C4CCB1897AA411F1","8C4CCB1897AA411F1","8C4CCB1897AA411F1","8C4CCB1897AA411F1","10C4CCB1897AA411F1","10C4CCB1897AA411F1","10C4CCB1897AA411F1","1BC4CCB1897AA411F1","1BC4CCB1897AA411F1","1BC4CCB1897AA411F1","1CC4CCB1897AA411F1","1CC4CCB1897AA411F1","1CC4CCB1897AA411F1","1DC4CCB1897AA411F1","1DC4CCB1897AA411F1","1DC4CCB1897AA411F1"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
20,0.100000,257.298157,258.666656,85.589104,323.042053,258.321289,86.266403,251.396500,209.358673,85.066185,267.169586,208.631805,85.686455,265.416443,181.008301,84.997337,314.450531,209.014908,86.304153,329.827057,209.354294,87.252045,290.426575,258.995026,86.017204,315.354156,181.246262,85.896446,1323.810791,-640.979675,-326.503967,,,,,,
21,0.105000,257.506958,258.551605,85.473854,323.046234,258.319672,86.268188,251.402206,209.358124,85.062553,267.108856,208.627823,85.714333,265.420624,181.012680,85.002815,314.450134,209.011612,86.302795,329.821564,209.364090,87.259605,290.419067,259.032837,85.995140,315.358795,181.253510,85.892868,1323.809204,-640.973022,-326.504517,,,,,,
22,0.110000,257.300842,258.665161,85.584068,323.051331,258.321411,86.266655,251.408127,209.359085,85.058434,267.065979,208.701263,85.796509,265.417114,181.011276,84.999496,314.445312,209.009598,86.308128,329.831726,209.358215,87.255737,290.420593,259.043671,85.990746,315.396637,181.242126,85.880142,1323.788940,-640.884949,-326.584686,,,,,,
23,0.115000,257.267578,258.626984,85.515556,323.045502,258.323425,86.263908,251.408783,209.356537,85.053131,267.060394,208.721786,85.833382,265.415283,181.005096,84.997093,314.444489,209.016373,86.305420,329.826935,209.361588,87.259071,290.412567,259.037201,85.987930,315.381470,181.241776,85.874237,1323.794800,-640.909973,-326.581512,,,,,,
24,0.120000,257.301483,258.672119,85.588913,323.046173,258.320160,86.261955,251.398834,209.362808,85.061317,267.061737,208.725891,85.832123,265.412476,181.006989,84.993591,314.450195,209.009888,86.302719,329.825684,209.365036,87.260033,290.418518,259.039124,85.988014,315.369568,181.245819,85.887024,1323.800781,-640.911804,-326.584015,,,,,,
25,0.125000,257.300720,258.668640,85.587608,323.048035,258.325714,86.262962,251.400940,209.362869,85.064537,267.066803,208.718719,85.821129,265.509735,180.818420,84.849197,314.439758,209.011887,86.297722,329.826263,209.358932,87.259514,290.419373,259.033051,85.991516,315.374481,181.247650,85.873291,1323.806396,-640.931519,-326.621613,,,,,,
26,0.130000,257.303711,258.661530,85.587044,323.041229,258.323120,86.268021,251.399429,209.364426,85.057343,267.061920,208.715378,85.818207,265.421387,180.924927,84.967491,314.445740,209.015213,86.296036,329.721497,209.378342,87.305359,290.417358,259.026215,85.986565,315.366364,181.241852,85.891251,1323.796997,-640.913635,-326.601318,,,,,,
27,0.135000,257.300690,258.665192,85.586212,323.047882,258.320221,86.261681,251.395493,209.360992,85.056610,267.165619,208.629272,85.676987,265.412659,181.005859,84.994843,314.455048,209.006744,86.299263,329.710999,209.377991,87.301186,290.418213,259.031311,85.987770,315.370789,181.247696,85.878990,1323.811890,-640.973511,-326.638000,,,,,,
28,0.140000,257.268677,258.638550,85.517075,323.045227,258.323273,86.261406,251.394150,209.357651,85.061531,267.104431,208.623703,85.708862,265.418427,181.014450,84.999931,314.447174,209.010300,86.304253,329.823364,209.356171,87.252151,290.463623,258.968658,86.045486,315.342712,181.268112,85.897881,1323.795288,-640.935669,-326.618774,,,,,,
29,0.145000,257.511505,258.537506,85.462479,323.044617,258.321777,86.261284,251.397125,209.364243,85.062042,267.059967,208.702438,85.792618,265.413788,181.009613,85.001396,314.446625,209.002609,86.301033,329.823547,209.360947,87.258499,290.421844,258.992188,86.009178,315.371124,181.256302,85.880043,1323.826782,-640.942871,-326.624908,,,,,,
30,0.150000,257.305115,258.668488,85.583519,323.048462,258.319458,86.261024,251.408524,209.366592,85.060585,267.059052,208.724991,85.832642,265.415039,181.005402,84.998314,314.444305,209.010818,86.301125,329.826447,209.356339,87.255257,290.421173,259.033997,85.987656,315.351837,181.247070,85.898399,1323.799683,-640.968384,-326.618408,,,,,,
31,0.155000,257.300537,258.668396,85.585220,323.048523,258.322144,86.262695,251.408249,209.365646,85.060852,267.063690,208.724075,85.832680,265.411407,181.010162,85.001152,314.444122,209.011688,86.301872,329.826996,209.365021,87.258820,290.424133,259.047974,85.990562,315.346771,181.258560,85.897057,1323.791504,-640.869263,-326.569763,,,,,,
